id,id_loc,province_state,country_region,lat,long,date,confirmed_to_date,new_confirmed,deaths_to_date,new_deaths,recovered_to_date,new_recovered
197,23,Shanghai,Mainland China,31.202,121.4491,2020-01-23,16,7,0,0,0,0
198,24,Shanxi,Mainland China,37.5777,112.2922,2020-01-23,1,0,0,0,0,0
199,25,Sichuan,Mainland China,30.6171,102.7103,2020-01-23,8,3,0,0,0,0
200,26,Tianjin,Mainland China,39.3054,117.323,2020-01-23,4,0,0,0,0,0
201,27,Tibet,Mainland China,31.6927,88.0924,2020-01-23,0,0,0,0,0,0
202,28,Xinjiang,Mainland China,41.1129,85.2401,2020-01-23,2,2,0,0,0,0
203,29,Yunnan,Mainland China,24.974,101.487,2020-01-23,2,1,0,0,0,0
204,30,Zhejiang,Mainland China,29.1832,120.0934,2020-01-23,27,17,0,0,0,0
205,31,,Thailand,15,101,2020-01-23,3,3,0,0,0,0
206,32,,Japan,36,138,2020-01-23,1,1,0,0,0,0
207,33,,South Korea,36,128,2020-01-23,1,1,0,0,0,0
208,34,Taiwan,Taiwan,23.7,121,2020-01-23,1,0,0,0,0,0
209,35,"King County, WA",US,47.6062,-122.3321,2020-01-23,1,0,0,0,0,0
210,36,"Cook County, IL",US,41.7377,-87.6976,2020-01-23,0,0,0,0,0,0
211,37,"Tempe, AZ",US,33.4255,-111.94,2020-01-23,0,0,0,0,0,0
212,38,Macau,Macau,22.1667,113.55,2020-01-23,2,1,0,0,0,0
213,39,Hong Kong,Hong Kong,22.3,114.2,2020-01-23,2,2,0,0,0,0
214,40,,Singapore,1.2833,103.8333,2020-01-23,1,1,0,0,0,0
215,41,,Vietnam,16,108,2020-01-23,2,2,0,0,0,0
216,42,,France,47,2,2020-01-23,0,0,0,0,0,0
217,43,,Nepal,28.1667,84.25,2020-01-23,0,0,0,0,0,0
218,44,,Malaysia,2.5,112.5,2020-01-23,0,0,0,0,0,0
219,45,"Toronto, ON",Canada,43.6532,-79.3832,2020-01-23,0,0,0,0,0,0
220,46,British Columbia,Canada,49.2827,-123.1207,2020-01-23,0,0,0,0,0,0
221,47,"Los Angeles, CA",US,34.0522,-118.2437,2020-01-23,0,0,0,0,0,0
222,48,New South Wales,Australia,-33.8688,151.2093,2020-01-23,0,0,0,0,0,0
223,49,Victoria,Australia,-37.8136,144.9631,2020-01-23,0,0,0,0,0,0
224,50,Queensland,Australia,-28.0167,153.4,2020-01-23,0,0,0,0,0,0
225,51,,Cambodia,11.55,104.9167,2020-01-23,0,0,0,0,0,0
226,52,,Sri Lanka,7,81,2020-01-23,0,0,0,0,0,0
227,53,,Germany,51,9,2020-01-23,0,0,0,0,0,0
228,54,,Finland,64,26,2020-01-23,0,0,0,0,0,0
229,55,,United Arab Emirates,24,54,2020-01-23,0,0,0,0,0,0
230,56,,Philippines,13,122,2020-01-23,0,0,0,0,0,0
231,57,,India,21,78,2020-01-23,0,0,0,0,0,0
232,58,"London, ON",Canada,42.9849,-81.2453,2020-01-23,0,0,0,0,0,0
233,59,,Italy,43,12,2020-01-23,0,0,0,0,0,0
234,60,,UK,55,-3,2020-01-23,0,0,0,0,0,0
235,61,,Russia,60,90,2020-01-23,0,0,0,0,0,0
236,62,,Sweden,63,16,2020-01-23,0,0,0,0,0,0
237,63,"Santa Clara, CA",US,37.3541,-121.9552,2020-01-23,0,0,0,0,0,0
238,64,,Spain,40,-4,2020-01-23,0,0,0,0,0,0
239,65,South Australia,Australia,-34.9285,138.6007,2020-01-23,0,0,0,0,0,0
240,66,"Boston, MA",US,42.3601,-71.0589,2020-01-23,0,0,0,0,0,0
241,67,"San Benito, CA",US,36.5761,-120.9876,2020-01-23,0,0,0,0,0,0
242,68,,Belgium,50.8333,4,2020-01-23,0,0,0,0,0,0
243,69,"Madison, WI",US,43.0731,-89.4012,2020-01-23,0,0,0,0,0,0
244,70,Diamond Princess cruise ship,Others,35.4437,139.638,2020-01-23,0,0,0,0,0,0
245,71,"San Diego County, CA",US,32.7157,-117.1611,2020-01-23,0,0,0,0,0,0
246,72,"San Antonio, TX",US,29.4241,-98.4936,2020-01-23,0,0,0,0,0,0
247,73,,Egypt,26,30,2020-01-23,0,0,0,0,0,0
248,74,,Iran,32,53,2020-01-23,0,0,0,0,0,0
249,75,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-23,0,0,0,0,0,0
250,76,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-23,0,0,0,0,0,0
251,77,From Diamond Princess,Australia,35.4437,139.638,2020-01-23,0,0,0,0,0,0
252,78,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-23,0,0,0,0,0,0
253,79,,Lebanon,33.8547,35.8623,2020-01-23,0,0,0,0,0,0
254,80,"Humboldt County, CA",US,40.745,-123.8695,2020-01-23,0,0,0,0,0,0
255,81,"Sacramento County, CA",US,38.4747,-121.3542,2020-01-23,0,0,0,0,0,0
256,82,,Iraq,33,44,2020-01-23,0,0,0,0,0,0
257,83,Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-23,0,0,0,0,0,0
258,84,,Oman,21,57,2020-01-23,0,0,0,0,0,0
259,85,,Afghanistan,33,65,2020-01-23,0,0,0,0,0,0
260,86,,Bahrain,26.0275,50.55,2020-01-23,0,0,0,0,0,0
261,87,,Kuwait,29.5,47.75,2020-01-23,0,0,0,0,0,0
262,88,,Algeria,28.0339,1.6596,2020-01-23,0,0,0,0,0,0
263,89,,Croatia,45.1,15.2,2020-01-23,0,0,0,0,0,0
264,90,,Switzerland,46.8182,8.2275,2020-01-23,0,0,0,0,0,0
265,91,,Austria,47.5162,14.5501,2020-01-23,0,0,0,0,0,0
266,92,,Israel,31,35,2020-01-23,0,0,0,0,0,0
267,93,,Pakistan,30.3753,69.3451,2020-01-23,0,0,0,0,0,0
268,94,,Brazil,-14.235,-51.9253,2020-01-23,0,0,0,0,0,0
269,95,,Georgia,42.3154,43.3569,2020-01-23,0,0,0,0,0,0
270,96,,Greece,39.0742,21.8243,2020-01-23,0,0,0,0,0,0
271,97,,North Macedonia,41.6086,21.7453,2020-01-23,0,0,0,0,0,0
272,98,,Norway,60.472,8.4689,2020-01-23,0,0,0,0,0,0
273,99,,Romania,45.9432,24.9668,2020-01-23,0,0,0,0,0,0
274,100,,Denmark,56.2639,9.5018,2020-01-23,0,0,0,0,0,0
275,101,,Estonia,58.5953,25.0136,2020-01-23,0,0,0,0,0,0
276,102,,Netherlands,52.1326,5.2913,2020-01-23,0,0,0,0,0,0
277,103,,San Marino,43.9424,12.4578,2020-01-23,0,0,0,0,0,0
278,104,,Belarus,53.7098,27.9534,2020-01-23,0,0,0,0,0,0
279,105," Montreal, QC",Canada,45.5017,-73.5673,2020-01-23,0,0,0,0,0,0
280,106,,Iceland,64.9631,-19.0208,2020-01-23,0,0,0,0,0,0
281,107,,Lithuania,55.1694,23.8813,2020-01-23,0,0,0,0,0,0
282,108,,Mexico,23.6345,-102.5528,2020-01-23,0,0,0,0,0,0
283,109,,New Zealand,-40.9006,174.886,2020-01-23,0,0,0,0,0,0
284,110,,Nigeria,9.082,8.6753,2020-01-23,0,0,0,0,0,0
285,111,Western Australia,Australia,-31.9505,115.8605,2020-01-23,0,0,0,0,0,0
286,112,,Ireland,53.1424,-7.6921,2020-01-23,0,0,0,0,0,0
287,113,,Luxembourg,49.8153,6.1296,2020-01-23,0,0,0,0,0,0
288,114,,Monaco,43.7333,7.4167,2020-01-23,0,0,0,0,0,0
289,115,,Qatar,25.3548,51.1839,2020-01-23,0,0,0,0,0,0
290,116,"Snohomish County, WA",US,48.033,-121.8339,2020-01-23,0,0,0,0,0,0
291,117,,Ecuador,-1.8312,-78.1834,2020-01-23,0,0,0,0,0,0
292,118,,Azerbaijan,40.1431,47.5769,2020-01-23,0,0,0,0,0,0
293,119,,Czech Republic,49.8175,15.473,2020-01-23,0,0,0,0,0,0
294,120,,Armenia,40.0691,45.0382,2020-01-23,0,0,0,0,0,0
295,121,,Dominican Republic,18.7357,-70.1627,2020-01-23,0,0,0,0,0,0
296,122,"Providence, RI",US,41.824,-71.4128,2020-01-23,0,0,0,0,0,0
297,123,,Indonesia,-0.7893,113.9213,2020-01-23,0,0,0,0,0,0
298,124,,Portugal,39.3999,-8.2245,2020-01-23,0,0,0,0,0,0
299,125,,Andorra,42.5063,1.5218,2020-01-23,0,0,0,0,0,0
300,126,Tasmania,Australia,-41.4545,145.9707,2020-01-23,0,0,0,0,0,0
301,127,,Latvia,56.8796,24.6032,2020-01-23,0,0,0,0,0,0
302,128,,Morocco,31.7917,-7.0926,2020-01-23,0,0,0,0,0,0
303,129,,Saudi Arabia,24,45,2020-01-23,0,0,0,0,0,0
304,130,,Senegal,14.4974,-14.4524,2020-01-23,0,0,0,0,0,0
305,131,"Grafton County, NH",US,43.9088,-71.82600000000002,2020-01-23,0,0,0,0,0,0
306,132,"Hillsborough, FL",US,27.9904,-82.3018,2020-01-23,0,0,0,0,0,0
307,133,"New York City, NY",US,40.7128,-74.006,2020-01-23,0,0,0,0,0,0
308,134,"Placer County, CA",US,39.0916,-120.8039,2020-01-23,0,0,0,0,0,0
309,135,"San Mateo, CA",US,37.563,-122.3255,2020-01-23,0,0,0,0,0,0
310,136,"Sarasota, FL",US,27.3364,-82.5307,2020-01-23,0,0,0,0,0,0
311,137,"Sonoma County, CA",US,38.578,-122.9888,2020-01-23,0,0,0,0,0,0
312,138,"Umatilla, OR",US,45.775,-118.7606,2020-01-23,0,0,0,0,0,0
313,139,"Fulton County, GA",US,33.8034,-84.3963,2020-01-23,0,0,0,0,0,0
314,140,"Washington County, OR",US,45.547,-123.1386,2020-01-23,0,0,0,0,0,0
315,141,,Argentina,-38.4161,-63.6167,2020-01-23,0,0,0,0,0,0
316,142,,Chile,-35.6751,-71.543,2020-01-23,0,0,0,0,0,0
317,143,,Jordan,31.24,36.51,2020-01-23,0,0,0,0,0,0
318,144," Norfolk County, MA",US,42.1767,-71.1449,2020-01-23,0,0,0,0,0,0
319,145,"Berkeley, CA",US,37.8715,-122.273,2020-01-23,0,0,0,0,0,0
320,146,"Maricopa County, AZ",US,33.2918,-112.4291,2020-01-23,0,0,0,0,0,0
321,147,"Wake County, NC",US,35.8032,-78.5661,2020-01-23,0,0,0,0,0,0
322,148,"Westchester County, NY",US,41.122,-73.7949,2020-01-23,0,0,0,0,0,0
323,149,,Ukraine,48.3794,31.1656,2020-01-23,0,0,0,0,0,0
324,150,,Saint Barthelemy,17.9,-62.8333,2020-01-23,0,0,0,0,0,0
325,151,"Orange County, CA",US,33.7879,-117.8531,2020-01-23,0,0,0,0,0,0
326,152,,Hungary,47.1625,19.5033,2020-01-23,0,0,0,0,0,0
327,153,Northern Territory,Australia,-12.4634,130.8456,2020-01-23,0,0,0,0,0,0
328,154,,Faroe Islands,61.8926,-6.9118,2020-01-23,0,0,0,0,0,0
329,155,,Gibraltar,36.1408,-5.3536,2020-01-23,0,0,0,0,0,0
330,156,,Liechtenstein,47.14,9.55,2020-01-23,0,0,0,0,0,0
331,157,,Poland,51.9194,19.1451,2020-01-23,0,0,0,0,0,0
332,158,,Tunisia,34,9,2020-01-23,0,0,0,0,0,0
333,159,"Contra Costa County, CA",US,37.8534,-121.9018,2020-01-23,0,0,0,0,0,0
334,160,,Palestine,31.9522,35.2332,2020-01-23,0,0,0,0,0,0
335,161,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-23,0,0,0,0,0,0
336,162,,Slovenia,46.1512,14.9955,2020-01-23,0,0,0,0,0,0
337,163,"Bergen County, NJ",US,40.9263,-74.077,2020-01-23,0,0,0,0,0,0
338,164,"Harris County, TX",US,29.7752,-95.3103,2020-01-23,0,0,0,0,0,0
339,165,"San Francisco County, CA",US,37.7749,-122.4194,2020-01-23,0,0,0,0,0,0
340,166,,South Africa,-30.5595,22.9375,2020-01-23,0,0,0,0,0,0
341,167,"Clark County, NV",US,36.0796,-115.094,2020-01-23,0,0,0,0,0,0
342,168,"Fort Bend County, TX",US,29.5693,-95.8143,2020-01-23,0,0,0,0,0,0
343,169,"Grant County, WA",US,47.1981,-119.3732,2020-01-23,0,0,0,0,0,0
344,170,"Queens County, NY",US,40.7282,-73.7949,2020-01-23,0,0,0,0,0,0
345,171,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2020-01-23,0,0,0,0,0,0
346,172,"Williamson County, TN",US,35.9179,-86.8622,2020-01-23,0,0,0,0,0,0
347,0,Anhui,Mainland China,31.8257,117.2264,2020-01-24,15,6,0,0,0,0
348,1,Beijing,Mainland China,40.1824,116.4142,2020-01-24,36,14,0,0,1,1
349,2,Chongqing,Mainland China,30.0572,107.874,2020-01-24,27,18,0,0,0,0
350,3,Fujian,Mainland China,26.0789,117.9874,2020-01-24,10,5,0,0,0,0
351,4,Gansu,Mainland China,36.0611,103.8343,2020-01-24,2,0,0,0,0,0
352,5,Guangdong,Mainland China,23.3417,113.4244,2020-01-24,53,21,0,0,2,0
353,6,Guangxi,Mainland China,23.8298,108.7881,2020-01-24,23,18,0,0,0,0
354,7,Guizhou,Mainland China,26.8154,106.8748,2020-01-24,3,0,0,0,0,0
355,8,Hainan,Mainland China,19.1959,109.7453,2020-01-24,8,3,0,0,0,0
356,9,Hebei,Mainland China,38.0428,114.5149,2020-01-24,2,1,1,0,0,0
357,10,Heilongjiang,Mainland China,47.862,127.7615,2020-01-24,4,2,1,1,0,0
358,11,Henan,Mainland China,33.882020000000004,113.614,2020-01-24,9,4,0,0,0,0
359,12,Hubei,Mainland China,30.9756,112.2707,2020-01-24,549,105,24,7,31,3
360,13,Hunan,Mainland China,27.6104,111.7088,2020-01-24,24,15,0,0,0,0
361,14,Inner Mongolia,Mainland China,44.0935,113.9448,2020-01-24,1,1,0,0,0,0
362,15,Jiangsu,Mainland China,32.9711,119.455,2020-01-24,9,4,0,0,0,0
363,16,Jiangxi,Mainland China,27.614,115.7221,2020-01-24,18,11,0,0,0,0
364,17,Jilin,Mainland China,43.6661,126.1923,2020-01-24,3,2,0,0,0,0
365,18,Liaoning,Mainland China,41.2956,122.6085,2020-01-24,4,1,0,0,0,0
366,19,Ningxia,Mainland China,37.2692,106.1655,2020-01-24,2,1,0,0,0,0
367,20,Qinghai,Mainland China,35.7452,95.9956,2020-01-24,0,0,0,0,0,0
368,21,Shaanxi,Mainland China,35.1917,108.8701,2020-01-24,5,2,0,0,0,0
369,22,Shandong,Mainland China,36.3427,118.1498,2020-01-24,15,9,0,0,0,0
370,23,Shanghai,Mainland China,31.202,121.4491,2020-01-24,20,4,0,0,1,1
371,24,Shanxi,Mainland China,37.5777,112.2922,2020-01-24,1,0,0,0,0,0
372,25,Sichuan,Mainland China,30.6171,102.7103,2020-01-24,15,7,0,0,0,0
373,26,Tianjin,Mainland China,39.3054,117.323,2020-01-24,8,4,0,0,0,0
374,27,Tibet,Mainland China,31.6927,88.0924,2020-01-24,0,0,0,0,0,0
375,28,Xinjiang,Mainland China,41.1129,85.2401,2020-01-24,2,0,0,0,0,0
376,29,Yunnan,Mainland China,24.974,101.487,2020-01-24,5,3,0,0,0,0
377,30,Zhejiang,Mainland China,29.1832,120.0934,2020-01-24,43,16,0,0,1,1
378,31,,Thailand,15,101,2020-01-24,5,5,0,0,0,0
379,32,,Japan,36,138,2020-01-24,2,2,0,0,0,0
380,33,,South Korea,36,128,2020-01-24,2,2,0,0,0,0
381,34,Taiwan,Taiwan,23.7,121,2020-01-24,3,2,0,0,0,0
382,35,"King County, WA",US,47.6062,-122.3321,2020-01-24,1,0,0,0,0,0
383,36,"Cook County, IL",US,41.7377,-87.6976,2020-01-24,1,1,0,0,0,0
384,37,"Tempe, AZ",US,33.4255,-111.94,2020-01-24,0,0,0,0,0,0
385,38,Macau,Macau,22.1667,113.55,2020-01-24,2,0,0,0,0,0
386,39,Hong Kong,Hong Kong,22.3,114.2,2020-01-24,2,0,0,0,0,0
387,40,,Singapore,1.2833,103.8333,2020-01-24,3,3,0,0,0,0
388,41,,Vietnam,16,108,2020-01-24,2,2,0,0,0,0
389,42,,France,47,2,2020-01-24,2,2,0,0,0,0
390,43,,Nepal,28.1667,84.25,2020-01-24,0,0,0,0,0,0
391,44,,Malaysia,2.5,112.5,2020-01-24,0,0,0,0,0,0
392,45,"Toronto, ON",Canada,43.6532,-79.3832,2020-01-24,0,0,0,0,0,0
393,46,British Columbia,Canada,49.2827,-123.1207,2020-01-24,0,0,0,0,0,0
394,47,"Los Angeles, CA",US,34.0522,-118.2437,2020-01-24,0,0,0,0,0,0
395,48,New South Wales,Australia,-33.8688,151.2093,2020-01-24,0,0,0,0,0,0
396,49,Victoria,Australia,-37.8136,144.9631,2020-01-24,0,0,0,0,0,0
397,50,Queensland,Australia,-28.0167,153.4,2020-01-24,0,0,0,0,0,0
398,51,,Cambodia,11.55,104.9167,2020-01-24,0,0,0,0,0,0
399,52,,Sri Lanka,7,81,2020-01-24,0,0,0,0,0,0
400,53,,Germany,51,9,2020-01-24,0,0,0,0,0,0
401,54,,Finland,64,26,2020-01-24,0,0,0,0,0,0
402,55,,United Arab Emirates,24,54,2020-01-24,0,0,0,0,0,0
403,56,,Philippines,13,122,2020-01-24,0,0,0,0,0,0
404,57,,India,21,78,2020-01-24,0,0,0,0,0,0
405,58,"London, ON",Canada,42.9849,-81.2453,2020-01-24,0,0,0,0,0,0
406,59,,Italy,43,12,2020-01-24,0,0,0,0,0,0
407,60,,UK,55,-3,2020-01-24,0,0,0,0,0,0
408,61,,Russia,60,90,2020-01-24,0,0,0,0,0,0
409,62,,Sweden,63,16,2020-01-24,0,0,0,0,0,0
410,63,"Santa Clara, CA",US,37.3541,-121.9552,2020-01-24,0,0,0,0,0,0
411,64,,Spain,40,-4,2020-01-24,0,0,0,0,0,0
412,65,South Australia,Australia,-34.9285,138.6007,2020-01-24,0,0,0,0,0,0
413,66,"Boston, MA",US,42.3601,-71.0589,2020-01-24,0,0,0,0,0,0
414,67,"San Benito, CA",US,36.5761,-120.9876,2020-01-24,0,0,0,0,0,0
415,68,,Belgium,50.8333,4,2020-01-24,0,0,0,0,0,0
416,69,"Madison, WI",US,43.0731,-89.4012,2020-01-24,0,0,0,0,0,0
417,70,Diamond Princess cruise ship,Others,35.4437,139.638,2020-01-24,0,0,0,0,0,0
418,71,"San Diego County, CA",US,32.7157,-117.1611,2020-01-24,0,0,0,0,0,0
419,72,"San Antonio, TX",US,29.4241,-98.4936,2020-01-24,0,0,0,0,0,0
420,73,,Egypt,26,30,2020-01-24,0,0,0,0,0,0
421,74,,Iran,32,53,2020-01-24,0,0,0,0,0,0
422,75,"Omaha, NE (From Diamond Princess)",US,41.2545,-95.9758,2020-01-24,0,0,0,0,0,0
423,76,"Travis, CA (From Diamond Princess)",US,38.2721,-121.9399,2020-01-24,0,0,0,0,0,0
424,77,From Diamond Princess,Australia,35.4437,139.638,2020-01-24,0,0,0,0,0,0
425,78,"Lackland, TX (From Diamond Princess)",US,29.3829,-98.6134,2020-01-24,0,0,0,0,0,0
426,79,,Lebanon,33.8547,35.8623,2020-01-24,0,0,0,0,0,0
427,80,"Humboldt County, CA",US,40.745,-123.8695,2020-01-24,0,0,0,0,0,0
428,81,"Sacramento County, CA",US,38.4747,-121.3542,2020-01-24,0,0,0,0,0,0
429,82,,Iraq,33,44,2020-01-24,0,0,0,0,0,0
430,83,Unassigned Location (From Diamond Princess),US,35.4437,139.638,2020-01-24,0,0,0,0,0,0
431,84,,Oman,21,57,2020-01-24,0,0,0,0,0,0
432,85,,Afghanistan,33,65,2020-01-24,0,0,0,0,0,0
433,86,,Bahrain,26.0275,50.55,2020-01-24,0,0,0,0,0,0
434,87,,Kuwait,29.5,47.75,2020-01-24,0,0,0,0,0,0
435,88,,Algeria,28.0339,1.6596,2020-01-24,0,0,0,0,0,0
436,89,,Croatia,45.1,15.2,2020-01-24,0,0,0,0,0,0
437,90,,Switzerland,46.8182,8.2275,2020-01-24,0,0,0,0,0,0
438,91,,Austria,47.5162,14.5501,2020-01-24,0,0,0,0,0,0
439,92,,Israel,31,35,2020-01-24,0,0,0,0,0,0
440,93,,Pakistan,30.3753,69.3451,2020-01-24,0,0,0,0,0,0
441,94,,Brazil,-14.235,-51.9253,2020-01-24,0,0,0,0,0,0
442,95,,Georgia,42.3154,43.3569,2020-01-24,0,0,0,0,0,0
443,96,,Greece,39.0742,21.8243,2020-01-24,0,0,0,0,0,0
444,97,,North Macedonia,41.6086,21.7453,2020-01-24,0,0,0,0,0,0
445,98,,Norway,60.472,8.4689,2020-01-24,0,0,0,0,0,0
446,99,,Romania,45.9432,24.9668,2020-01-24,0,0,0,0,0,0
447,100,,Denmark,56.2639,9.5018,2020-01-24,0,0,0,0,0,0
448,101,,Estonia,58.5953,25.0136,2020-01-24,0,0,0,0,0,0
449,102,,Netherlands,52.1326,5.2913,2020-01-24,0,0,0,0,0,0
450,103,,San Marino,43.9424,12.4578,2020-01-24,0,0,0,0,0,0
451,104,,Belarus,53.7098,27.9534,2020-01-24,0,0,0,0,0,0
452,105," Montreal, QC",Canada,45.5017,-73.5673,2020-01-24,0,0,0,0,0,0
453,106,,Iceland,64.9631,-19.0208,2020-01-24,0,0,0,0,0,0
454,107,,Lithuania,55.1694,23.8813,2020-01-24,0,0,0,0,0,0
455,108,,Mexico,23.6345,-102.5528,2020-01-24,0,0,0,0,0,0
456,109,,New Zealand,-40.9006,174.886,2020-01-24,0,0,0,0,0,0
457,110,,Nigeria,9.082,8.6753,2020-01-24,0,0,0,0,0,0
458,111,Western Australia,Australia,-31.9505,115.8605,2020-01-24,0,0,0,0,0,0
459,112,,Ireland,53.1424,-7.6921,2020-01-24,0,0,0,0,0,0
460,113,,Luxembourg,49.8153,6.1296,2020-01-24,0,0,0,0,0,0
461,114,,Monaco,43.7333,7.4167,2020-01-24,0,0,0,0,0,0
462,115,,Qatar,25.3548,51.1839,2020-01-24,0,0,0,0,0,0
463,116,"Snohomish County, WA",US,48.033,-121.8339,2020-01-24,0,0,0,0,0,0
464,117,,Ecuador,-1.8312,-78.1834,2020-01-24,0,0,0,0,0,0
465,118,,Azerbaijan,40.1431,47.5769,2020-01-24,0,0,0,0,0,0
466,119,,Czech Republic,49.8175,15.473,2020-01-24,0,0,0,0,0,0
467,120,,Armenia,40.0691,45.0382,2020-01-24,0,0,0,0,0,0
468,121,,Dominican Republic,18.7357,-70.1627,2020-01-24,0,0,0,0,0,0
469,122,"Providence, RI",US,41.824,-71.4128,2020-01-24,0,0,0,0,0,0
470,123,,Indonesia,-0.7893,113.9213,2020-01-24,0,0,0,0,0,0
471,124,,Portugal,39.3999,-8.2245,2020-01-24,0,0,0,0,0,0
472,125,,Andorra,42.5063,1.5218,2020-01-24,0,0,0,0,0,0
473,126,Tasmania,Australia,-41.4545,145.9707,2020-01-24,0,0,0,0,0,0
474,127,,Latvia,56.8796,24.6032,2020-01-24,0,0,0,0,0,0
475,128,,Morocco,31.7917,-7.0926,2020-01-24,0,0,0,0,0,0
476,129,,Saudi Arabia,24,45,2020-01-24,0,0,0,0,0,0
477,130,,Senegal,14.4974,-14.4524,2020-01-24,0,0,0,0,0,0
478,131,"Grafton County, NH",US,43.9088,-71.82600000000002,2020-01-24,0,0,0,0,0,0
479,132,"Hillsborough, FL",US,27.9904,-82.3018,2020-01-24,0,0,0,0,0,0
480,133,"New York City, NY",US,40.7128,-74.006,2020-01-24,0,0,0,0,0,0
481,134,"Placer County, CA",US,39.0916,-120.8039,2020-01-24,0,0,0,0,0,0
482,135,"San Mateo, CA",US,37.563,-122.3255,2020-01-24,0,0,0,0,0,0
483,136,"Sarasota, FL",US,27.3364,-82.5307,2020-01-24,0,0,0,0,0,0
484,137,"Sonoma County, CA",US,38.578,-122.9888,2020-01-24,0,0,0,0,0,0
485,138,"Umatilla, OR",US,45.775,-118.7606,2020-01-24,0,0,0,0,0,0
486,139,"Fulton County, GA",US,33.8034,-84.3963,2020-01-24,0,0,0,0,0,0
487,140,"Washington County, OR",US,45.547,-123.1386,2020-01-24,0,0,0,0,0,0
488,141,,Argentina,-38.4161,-63.6167,2020-01-24,0,0,0,0,0,0
489,142,,Chile,-35.6751,-71.543,2020-01-24,0,0,0,0,0,0
490,143,,Jordan,31.24,36.51,2020-01-24,0,0,0,0,0,0
491,144," Norfolk County, MA",US,42.1767,-71.1449,2020-01-24,0,0,0,0,0,0
492,145,"Berkeley, CA",US,37.8715,-122.273,2020-01-24,0,0,0,0,0,0
493,146,"Maricopa County, AZ",US,33.2918,-112.4291,2020-01-24,0,0,0,0,0,0
494,147,"Wake County, NC",US,35.8032,-78.5661,2020-01-24,0,0,0,0,0,0
495,148,"Westchester County, NY",US,41.122,-73.7949,2020-01-24,0,0,0,0,0,0
496,149,,Ukraine,48.3794,31.1656,2020-01-24,0,0,0,0,0,0
497,150,,Saint Barthelemy,17.9,-62.8333,2020-01-24,0,0,0,0,0,0
498,151,"Orange County, CA",US,33.7879,-117.8531,2020-01-24,0,0,0,0,0,0
499,152,,Hungary,47.1625,19.5033,2020-01-24,0,0,0,0,0,0
500,153,Northern Territory,Australia,-12.4634,130.8456,2020-01-24,0,0,0,0,0,0
501,154,,Faroe Islands,61.8926,-6.9118,2020-01-24,0,0,0,0,0,0
502,155,,Gibraltar,36.1408,-5.3536,2020-01-24,0,0,0,0,0,0
503,156,,Liechtenstein,47.14,9.55,2020-01-24,0,0,0,0,0,0
504,157,,Poland,51.9194,19.1451,2020-01-24,0,0,0,0,0,0
505,158,,Tunisia,34,9,2020-01-24,0,0,0,0,0,0
506,159,"Contra Costa County, CA",US,37.8534,-121.9018,2020-01-24,0,0,0,0,0,0
507,160,,Palestine,31.9522,35.2332,2020-01-24,0,0,0,0,0,0
508,161,,Bosnia and Herzegovina,43.9159,17.6791,2020-01-24,0,0,0,0,0,0
509,162,,Slovenia,46.1512,14.9955,2020-01-24,0,0,0,0,0,0
510,163,"Bergen County, NJ",US,40.9263,-74.077,2020-01-24,0,0,0,0,0,0
511,164,"Harris County, TX",US,29.7752,-95.3103,2020-01-24,0,0,0,0,0,0
512,165,"San Francisco County, CA",US,37.7749,-122.4194,2020-01-24,0,0,0,0,0,0
513,166,,South Africa,-30.5595,22.9375,2020-01-24,0,0,0,0,0,0
514,167,"Clark County, NV",US,36.0796,-115.094,2020-01-24,0,0,0,0,0,0
515,168,"Fort Bend County, TX",US,29.5693,-95.8143,2020-01-24,0,0,0,0,0,0
516,169,"Grant County, WA",US,47.1981,-119.3732,2020-01-24,0,0,0,0,0,0
517,170,"Queens County, NY",US,40.7282,-73.7949,2020-01-24,0,0,0,0,0,0
518,171,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2020-01-24,0,0,0,0,0,0
519,172,"Williamson County, TN",US,35.9179,-86.8622,2020-01-24,0,0,0,0,0,0
520,0,Anhui,Mainland China,31.8257,117.2264,2020-01-25,39,24,0,0,0,0
521,1,Beijing,Mainland China,40.1824,116.4142,2020-01-25,41,5,0,0,2,1
522,2,Chongqing,Mainland China,30.0572,107.874,2020-01-25,57,30,0,0,0,0
523,3,Fujian,Mainland China,26.0789,117.9874,2020-01-25,18,8,0,0,0,0
524,4,Gansu,Mainland China,36.0611,103.8343,2020-01-25,4,2,0,0,0,0
525,5,Guangdong,Mainland China,23.3417,113.4244,2020-01-25,78,25,0,0,2,0
526,6,Guangxi,Mainland China,23.8298,108.7881,2020-01-25,23,0,0,0,0,0
527,7,Guizhou,Mainland China,26.8154,106.8748,2020-01-25,4,1,0,0,0,0
528,8,Hainan,Mainland China,19.1959,109.7453,2020-01-25,19,11,0,0,0,0
529,9,Hebei,Mainland China,38.0428,114.5149,2020-01-25,8,6,1,0,0,0
530,10,Heilongjiang,Mainland China,47.862,127.7615,2020-01-25,9,5,1,0,0,0
